ID,ID_Cliente,ID_Tipo_de_impressora,Duracao_em_meses,Valor_Total
693,834,Brother 8952dw,1,1004.74
694,1665,HP P1606dn,3,750
695,294,HP P2055dn,3,1500.24
696,2342,HP 400M425dn,2,2000
697,6729,HP Pro M201dw,1,250
698,852,Brother 7065dn,3,2997.75
699,752,HP MFP M225dw,2,1988.04
700,555,Brother 7065dn,1,999.25
701,5991,HP Pro M127fn,1,1004.15
702,7655,Kyocera M2040dn,1,500
703,1086,HP P2055dn,1,500.08
704,922,HP Pro M127fn,3,3012.45
705,6319,Brother L5652dn,1,9996.05
706,7598,HP Pro M127fn,2,2008.3
707,5291,HP P2055dn,3,1500.24
708,9467,Kyocera M2040dn,2,1000
709,6477,Brother 8952dw,2,2009.48
710,2213,HP P2055dn,2,1000.16
711,3556,Brother 8157dn,1,500
712,8787,HP 1015,3,1504.9499999999998
713,2556,Brother L5652dn,3,29988.149999999998
714,5900,Brother 8157dn,2,1000
715,866,HP P1606dn,1,250
716,9384,Kyocera M2040dn,3,1500
717,8563,HP P2055dn,3,1500.24
718,4686,HP M1212nf,2,1995.26
719,3152,HP Pro M201dw,1,250
720,9500,HP Pro M201dw,3,750
721,4602,Kyocera M2040dn,2,1000
722,5276,Brother 8157dn,2,1000
723,9781,Brother L5652dn,1,9996.05
724,4236,Brother 8952dw,1,1004.74
725,4050,Kyocera M2040dn,3,1500
726,4579,Brother 7065dn,3,2997.75
727,1012,HP M1212nf,2,1995.26
728,4455,Brother 8157dn,2,1000
729,3380,HP M1212nf,2,1995.26
730,3863,Brother L5652dn,2,19992.1
731,7399,Brother 8157dn,3,1500
732,7208,HP P2055dn,1,500.08
733,4187,Brother 7065dn,3,2997.75
734,4114,Brother 8157dn,1,500
735,1485,HP Pro M127fn,3,3012.45
736,1943,HP P2055dn,3,1500.24
737,6629,Brother 8157dn,3,1500
738,5522,HP P2055dn,1,500.08
739,554,HP MFP M225dw,2,1988.04
740,1740,HP Pro M201dw,3,750
741,6410,Brother 8952dw,3,3014.2200000000003
742,4169,HP M1212nf,3,2992.89
743,6939,HP MFP M225dw,1,994.02
744,6917,Brother 8157dn,3,1500
745,131,HP 1015,3,1504.9499999999998
746,5483,HP P2055dn,1,500.08
747,4248,Brother 8157dn,2,1000
748,6743,Brother 8952dw,1,1004.74
749,9519,Brother 8952dw,3,3014.2200000000003
750,6206,Kyocera M2040dn,3,1500
751,1198,HP M1212nf,2,1995.26
752,5100,HP Pro M201dw,1,250
753,1837,Brother 8157dn,1,500
754,2913,Brother L5652dn,3,29988.149999999998
755,7267,Brother 8157dn,2,1000
756,6254,Kyocera M2040dn,1,500
757,3909,Brother 8157dn,1,500
758,9425,HP M1212nf,2,1995.26
759,1666,HP P2055dn,1,500.08
760,5191,HP P2055dn,2,1000.16
761,1637,HP P2055dn,2,1000.16
762,4319,HP P2055dn,3,1500.24
763,6490,HP Pro M127fn,2,2008.3
764,3120,Kyocera M2040dn,1,500
765,7476,HP M1212nf,1,997.63
766,7244,Kyocera M2040dn,2,1000
767,7702,HP M1212nf,2,1995.26
768,4590,Brother L5652dn,3,29988.149999999998
769,1537,Brother 8157dn,3,1500
770,424,Brother L5652dn,3,29988.149999999998
771,8365,HP Pro M201dw,3,750
772,2129,Brother 7065dn,3,2997.75
773,1130,HP M1212nf,1,997.63
774,8326,HP P2055dn,1,500.08
775,7496,HP M1212nf,3,2992.89
776,9081,HP 1015,1,501.65
777,7660,Brother 7065dn,1,999.25
778,2274,Brother 8952dw,3,3014.2200000000003
779,7599,HP M1212nf,2,1995.26
780,2380,HP 1015,3,1504.9499999999998
781,5555,Brother 8952dw,2,2009.48
782,699,HP MFP M225dw,2,1988.04
783,9932,HP 1015,1,501.65
784,9693,Brother 8952dw,1,1004.74
785,8291,HP M1212nf,1,997.63
786,3140,Brother 7065dn,2,1998.5
787,9479,HP P2055dn,3,1500.24
788,282,Kyocera M2040dn,1,500
789,7452,HP M1212nf,1,997.63
790,9295,HP Pro M127fn,1,1004.15
791,8476,Brother 7065dn,3,2997.75
792,566,HP M1212nf,3,2992.89
793,3149,Brother L5652dn,3,29988.149999999998
794,2341,Brother 8157dn,3,1500
795,260,Brother 8157dn,2,1000
796,8459,Brother 8157dn,3,1500
797,4364,HP Pro M201dw,2,500
798,3904,HP M1212nf,3,2992.89
799,4316,Brother 8157dn,3,1500
800,3979,Brother L5652dn,2,19992.1
801,7950,Brother 8952dw,3,3014.2200000000003
802,2690,HP Pro M127fn,1,1004.15
803,8889,HP P2055dn,2,1000.16
804,2053,Kyocera M2040dn,1,500
805,6886,HP P2055dn,3,1500.24
806,6658,HP M1212nf,1,997.63
807,1122,Brother 8952dw,3,3014.2200000000003
808,1340,Kyocera M2040dn,2,1000
809,1821,HP Pro M127fn,1,1004.15
810,3971,Brother 7065dn,3,2997.75
811,7684,Kyocera M2040dn,1,500
812,5242,Brother 7065dn,2,1998.5
813,8943,HP 400M425dn,3,3000
814,8150,HP P2055dn,1,500.08
815,2083,HP P2055dn,3,1500.24
816,2594,Brother 7065dn,3,2997.75
817,5742,HP P2055dn,2,1000.16
818,2568,Brother 8952dw,2,2009.48
819,4338,Brother L5652dn,2,19992.1
820,7125,HP 1015,3,1504.9499999999998
821,6618,HP MFP M225dw,2,1988.04
822,7560,HP Pro M201dw,2,500
823,231,HP Pro M201dw,2,500
824,9782,HP M1212nf,1,997.63
825,9756,Brother 7065dn,1,999.25
826,3881,Brother L5652dn,3,29988.149999999998
827,8661,Kyocera M2040dn,1,500
828,8610,Brother 8157dn,3,1500
829,4571,Brother L5652dn,2,19992.1
830,7633,Kyocera M2040dn,1,500
831,7285,HP Pro M127fn,3,3012.45
832,8380,HP P2055dn,1,500.08
833,3949,HP 1015,2,1003.3
834,2560,Brother 7065dn,2,1998.5
835,5500,HP M1212nf,2,1995.26
836,3528,Kyocera M2040dn,3,1500
837,838,Kyocera M2040dn,1,500
838,552,Kyocera M2040dn,1,500
839,6137,HP 400M425dn,2,2000
840,8742,HP 1015,1,501.65
841,9934,Brother L5652dn,2,19992.1
842,739,HP M1212nf,1,997.63
843,7962,Brother 8157dn,3,1500
844,2151,Brother 8157dn,2,1000
845,1736,HP P2055dn,2,1000.16
846,9209,HP M1212nf,1,997.63
847,4348,HP P2055dn,1,500.08
848,7596,HP Pro M127fn,1,1004.15
849,7070,HP Pro M201dw,3,750
850,7479,HP Pro M201dw,1,250
851,1131,Brother 7065dn,3,2997.75
852,6858,Brother 8157dn,1,500
853,6727,HP 1015,1,501.65
854,4574,HP M1212nf,2,1995.26
855,7148,HP Pro M127fn,1,1004.15
856,8714,Brother 8157dn,2,1000
857,419,HP P2055dn,1,500.08
858,6873,Brother L5652dn,1,9996.05
859,3155,HP Pro M127fn,2,2008.3
860,2952,Brother 8952dw,3,3014.2200000000003
861,5110,Brother 8157dn,3,1500
862,2457,Brother 8157dn,1,500
863,128,Brother 7065dn,1,999.25
864,1863,Brother 8157dn,1,500
865,8363,HP 400M425dn,1,1000
866,7121,Brother 7065dn,2,1998.5
867,1621,Brother 7065dn,2,1998.5
868,883,Brother 7065dn,1,999.25
869,8982,Brother 8157dn,1,500
870,6985,Brother 8157dn,1,500
871,1295,Brother L5652dn,3,29988.149999999998
872,7031,HP M1212nf,2,1995.26
873,8588,HP Pro M127fn,3,3012.45
874,9021,HP P2055dn,3,1500.24
875,7573,HP P1606dn,2,500
876,8772,HP MFP M225dw,3,2982.06
877,4749,Brother 8952dw,1,1004.74
878,7354,Brother 7065dn,3,2997.75
879,7186,HP Pro M127fn,1,1004.15
880,7849,HP P2055dn,1,500.08
881,9143,HP P2055dn,3,1500.24
882,9639,HP M1212nf,3,2992.89
883,2014,Kyocera M2040dn,1,500
884,5078,HP M1212nf,3,2992.89
885,7739,Kyocera M2040dn,2,1000
886,7720,Brother 7065dn,1,999.25
887,2790,Brother 7065dn,1,999.25
888,6285,Brother 8157dn,3,1500
889,3083,Brother 8157dn,3,1500
890,706,HP 1015,1,501.65
891,3969,HP P2055dn,3,1500.24
892,1737,HP P2055dn,2,1000.16
893,2249,HP M1212nf,3,2992.89
894,9,HP M1212nf,1,997.63
895,3862,Brother 7065dn,3,2997.75
896,6896,Brother 8157dn,2,1000
897,3903,HP P2055dn,2,1000.16
898,7739,HP M1212nf,3,2992.89
899,1607,HP 1015,1,501.65
900,7017,HP M1212nf,1,997.63
901,967,HP P2055dn,2,1000.16
902,8733,Brother 7065dn,1,999.25
903,9461,HP M1212nf,1,997.63
904,2061,Brother L5652dn,2,19992.1
905,2003,HP P2055dn,1,500.08
906,6542,Brother 8157dn,3,1500
907,7752,HP P1606dn,2,500
908,2506,HP P1606dn,2,500
909,5067,HP Pro M127fn,1,1004.15
910,283,HP P1606dn,1,250
911,2760,HP 400M425dn,1,1000
912,4462,HP MFP M225dw,3,2982.06
913,5938,Brother 8952dw,3,3014.2200000000003
914,4165,Kyocera M2040dn,1,500
915,9088,HP 1015,3,1504.9499999999998
916,4177,HP 1015,2,1003.3
917,9378,Brother 7065dn,1,999.25
918,5066,HP M1212nf,3,2992.89
919,6107,HP M1212nf,1,997.63
920,5411,Brother 7065dn,3,2997.75
921,3541,HP P2055dn,1,500.08
922,3819,HP MFP M225dw,2,1988.04
923,3071,Brother 8952dw,1,1004.74
924,8213,Brother 8952dw,1,1004.74
925,4395,HP Pro M201dw,1,250
926,1971,Brother 8157dn,3,1500
927,5220,HP Pro M127fn,3,3012.45
928,5876,Brother 7065dn,2,1998.5
929,4101,HP M1212nf,1,997.63
930,1400,HP MFP M225dw,3,2982.06
931,1955,HP P2055dn,1,500.08
932,2076,Brother 8157dn,3,1500
933,5698,HP Pro M127fn,2,2008.3
934,5973,Kyocera M2040dn,2,1000
935,9846,HP 1015,2,1003.3
936,8412,Brother 8952dw,2,2009.48
937,8752,HP 400M425dn,2,2000
938,7320,HP P1606dn,3,750
939,2794,Brother 7065dn,1,999.25
940,5992,HP M1212nf,1,997.63
941,4290,HP M1212nf,1,997.63
942,4830,Brother 8952dw,1,1004.74
943,2320,HP P2055dn,3,1500.24
944,1303,Brother L5652dn,1,9996.05
945,4314,HP P2055dn,2,1000.16
946,333,HP P2055dn,3,1500.24
947,8291,HP 1015,3,1504.9499999999998
948,4327,HP Pro M201dw,1,250
949,8977,HP 1015,1,501.65
950,5968,HP P1606dn,1,250
951,1583,HP Pro M127fn,3,3012.45
952,9540,HP Pro M127fn,1,1004.15
953,2769,HP P2055dn,1,500.08
954,2655,HP 1015,2,1003.3
955,6128,Brother L5652dn,3,29988.149999999998
956,4188,HP M1212nf,2,1995.26
957,853,Brother 7065dn,2,1998.5
958,2568,HP MFP M225dw,3,2982.06
959,5323,Brother L5652dn,2,19992.1
960,9812,Brother 8952dw,1,1004.74
961,8855,Kyocera M2040dn,3,1500
962,7482,HP P2055dn,2,1000.16
963,969,Brother 8157dn,1,500
964,7190,Brother 8952dw,1,1004.74
965,6889,Brother 7065dn,2,1998.5
966,482,Brother 7065dn,3,2997.75
967,8426,HP P2055dn,2,1000.16
968,6423,Brother L5652dn,1,9996.05
969,7599,HP P1606dn,2,500
970,4889,HP MFP M225dw,3,2982.06
971,3687,Brother L5652dn,2,19992.1
972,8249,HP Pro M127fn,1,1004.15
973,9106,HP M1212nf,2,1995.26
974,8638,Brother 8157dn,1,500
975,2175,Brother 7065dn,1,999.25
976,1598,HP P2055dn,3,1500.24
977,4027,Brother 8157dn,1,500
978,5287,Brother L5652dn,3,29988.149999999998
979,7798,Brother 7065dn,2,1998.5
980,1972,Kyocera M2040dn,2,1000
981,1071,Brother 7065dn,3,2997.75
982,6556,Brother 7065dn,2,1998.5
983,2965,HP M1212nf,1,997.63
984,8612,Brother L5652dn,3,29988.149999999998
985,7239,HP P2055dn,3,1500.24
986,8862,HP M1212nf,2,1995.26
987,5347,Brother L5652dn,2,19992.1
988,7856,HP M1212nf,1,997.63
989,9094,HP Pro M127fn,2,2008.3
990,5419,HP 1015,2,1003.3
991,6109,Brother 8952dw,1,1004.74
992,3089,Brother 8952dw,1,1004.74
993,7781,Brother 8952dw,1,1004.74
994,8223,Brother 8952dw,1,1004.74
995,5026,HP P1606dn,1,250
996,3402,HP Pro M201dw,3,750
997,6094,HP Pro M127fn,2,2008.3
998,4096,HP M1212nf,3,2992.89
999,9923,HP P2055dn,3,1500.24
1000,3256,Brother 7065dn,3,2997.75
1001,5214,HP M1212nf,2,1995.26
1002,2170,Kyocera M2040dn,2,1000
1003,9925,Brother L5652dn,3,29988.149999999998
1004,348,Kyocera M2040dn,2,1000
1005,916,HP P1606dn,3,750
1006,9310,Brother L5652dn,2,19992.1
1007,4232,Brother 7065dn,1,999.25
1008,8711,Kyocera M2040dn,3,1500
1009,530,Brother 8157dn,1,500
1010,7041,Brother 8157dn,3,1500
1011,1891,HP P2055dn,2,1000.16
1012,8230,Brother L5652dn,3,29988.149999999998
1013,1543,HP Pro M201dw,3,750
1014,5104,HP M1212nf,1,997.63
1015,8233,HP 1015,3,1504.9499999999998
1016,2157,HP P2055dn,1,500.08
1017,2872,Brother 7065dn,1,999.25
1018,1874,Brother 7065dn,1,999.25
1019,364,Brother L5652dn,3,29988.149999999998
1020,6982,Brother 8157dn,3,1500
1021,294,Brother 7065dn,1,999.25
1022,4857,HP M1212nf,3,2992.89
1023,2743,HP P1606dn,3,750
1024,233,Brother 7065dn,2,1998.5
1025,9583,Brother 8157dn,1,500
1026,9999,HP 1015,2,1003.3
1027,9725,HP MFP M225dw,1,994.02
1028,9254,HP 1015,1,501.65
1029,7997,Brother 7065dn,1,999.25
1030,2261,Kyocera M2040dn,1,500
1031,726,Brother 8952dw,1,1004.74
1032,4852,HP Pro M127fn,2,2008.3
1033,3932,HP M1212nf,2,1995.26
1034,197,Brother 8157dn,2,1000
1035,2209,Brother L5652dn,3,29988.149999999998
1036,4647,HP P2055dn,2,1000.16
1037,468,HP M1212nf,1,997.63
1038,5926,HP 1015,2,1003.3
1039,4333,HP Pro M127fn,3,3012.45
1040,8611,Brother L5652dn,1,9996.05
1041,9410,HP 1015,3,1504.9499999999998
1042,7429,HP MFP M225dw,1,994.02
1043,9978,Brother 8157dn,2,1000
1044,8209,HP Pro M201dw,3,750
1045,5678,HP M1212nf,3,2992.89
1046,2436,HP P1606dn,2,500
1047,2203,HP P2055dn,2,1000.16
1048,8315,HP P1606dn,3,750
1049,1355,HP Pro M127fn,2,2008.3
1050,5164,HP P2055dn,1,500.08
1051,1079,HP P2055dn,2,1000.16
1052,6850,HP P2055dn,3,1500.24
1053,370,HP M1212nf,2,1995.26
1054,7789,HP M1212nf,3,2992.89
1055,4462,HP M1212nf,3,2992.89
1056,7222,HP P1606dn,1,250
1057,7063,HP MFP M225dw,3,2982.06
1058,8730,HP P2055dn,1,500.08
1059,9708,HP P2055dn,3,1500.24
1060,9249,HP 1015,2,1003.3
1061,9369,Brother 7065dn,1,999.25
1062,3835,HP Pro M201dw,2,500
1063,8133,Kyocera M2040dn,1,500
1064,9758,HP P2055dn,3,1500.24
1065,3030,HP M1212nf,3,2992.89
1066,5135,HP P1606dn,3,750
1067,7590,Brother 8952dw,1,1004.74
1068,8720,Brother 7065dn,1,999.25
1069,9784,HP P2055dn,1,500.08
1070,6891,Brother L5652dn,3,29988.149999999998
1071,6894,HP Pro M127fn,2,2008.3
1072,4929,Brother 8952dw,1,1004.74
1073,6917,HP P2055dn,2,1000.16
1074,125,HP 1015,1,501.65
1075,3563,HP Pro M127fn,1,1004.15
1076,2082,Brother 8952dw,2,2009.48
1077,5450,Brother 8952dw,3,3014.2200000000003
1078,6913,HP 1015,3,1504.9499999999998
1079,3739,HP MFP M225dw,1,994.02
1080,8395,Brother 8952dw,2,2009.48
1081,7111,HP P2055dn,1,500.08
1082,4829,HP P2055dn,1,500.08
1083,1446,Brother 8157dn,3,1500
1084,9331,Brother 8157dn,2,1000
1085,3739,HP P1606dn,1,250
1086,8487,HP Pro M127fn,1,1004.15
1087,3342,HP 1015,1,501.65
1088,7440,HP M1212nf,1,997.63
1089,5920,HP M1212nf,3,2992.89
1090,9502,HP P2055dn,3,1500.24
1091,1046,Kyocera M2040dn,1,500
1092,2133,HP MFP M225dw,2,1988.04
1093,5173,HP Pro M201dw,1,250
1094,4664,HP M1212nf,1,997.63
1095,7770,HP 400M425dn,1,1000
1096,1723,Brother 8952dw,1,1004.74
1097,3085,Kyocera M2040dn,1,500
1098,6897,HP 1015,3,1504.9499999999998
1099,7138,Brother 8952dw,1,1004.74
1100,320,Brother L5652dn,1,9996.05
1101,4453,HP P2055dn,3,1500.24
1102,158,Brother 8952dw,2,2009.48
1103,2237,HP P2055dn,2,1000.16
1104,7598,HP P1606dn,3,750
1105,8545,HP M1212nf,2,1995.26
1106,1221,Brother 8157dn,1,500
1107,6607,Brother L5652dn,3,29988.149999999998
1108,7946,HP M1212nf,3,2992.89
1109,362,HP Pro M127fn,3,3012.45
1110,3997,Brother 8157dn,3,1500
1111,3489,HP Pro M127fn,3,3012.45
1112,7129,HP M1212nf,3,2992.89
1113,7022,HP Pro M127fn,3,3012.45
1114,8956,HP MFP M225dw,3,2982.06
1115,9665,HP 1015,3,1504.9499999999998
1116,2965,HP MFP M225dw,2,1988.04
1117,3806,Brother L5652dn,3,29988.149999999998
1118,9922,HP Pro M201dw,2,500
1119,5408,Brother 8157dn,2,1000
1120,3901,HP M1212nf,1,997.63
1121,5689,HP M1212nf,1,997.63
1122,7511,HP Pro M127fn,2,2008.3
1123,3874,Brother L5652dn,2,19992.1
1124,5898,HP MFP M225dw,1,994.02
1125,8258,HP P2055dn,2,1000.16
1126,8916,Brother L5652dn,1,9996.05
1127,833,HP P2055dn,3,1500.24
1128,131,Brother 8157dn,1,500
1129,9693,Brother 8952dw,1,1004.74
1130,2944,Brother 8157dn,2,1000
1131,8002,Brother L5652dn,2,19992.1
1132,648,Brother 8952dw,2,2009.48
1133,9358,Brother 7065dn,1,999.25
1134,5706,Brother 7065dn,1,999.25
1135,3949,Brother 7065dn,2,1998.5
1136,335,HP P2055dn,3,1500.24
1137,7056,Brother L5652dn,3,29988.149999999998
1138,5294,Brother 8157dn,3,1500
1139,8402,HP P2055dn,3,1500.24
1140,5802,HP Pro M127fn,3,3012.45
1141,2895,Kyocera M2040dn,2,1000
1142,2913,HP 400M425dn,1,1000
1143,4208,HP P2055dn,3,1500.24
1144,238,Kyocera M2040dn,3,1500
1145,6400,Brother 8952dw,2,2009.48
1146,6135,Brother 8157dn,2,1000
1147,9782,HP P1606dn,1,250
1148,5760,HP P2055dn,1,500.08
1149,4244,Brother 8157dn,3,1500
1150,9907,HP P2055dn,3,1500.24
1151,5073,Brother 8952dw,2,2009.48
1152,2481,HP P1606dn,2,500
1153,2235,Brother 8157dn,3,1500
1154,6381,HP MFP M225dw,3,2982.06
1155,7609,Brother 8157dn,3,1500
1156,2706,Brother L5652dn,1,9996.05
1157,6691,HP Pro M127fn,1,1004.15
1158,6874,Brother 8157dn,2,1000
1159,5031,HP M1212nf,3,2992.89
1160,9248,Brother 8157dn,1,500
1161,8659,Brother 8952dw,2,2009.48
1162,9460,Brother 8157dn,3,1500
1163,6597,HP P1606dn,2,500
1164,6320,Brother 8157dn,1,500
1165,3596,Brother 7065dn,1,999.25
1166,7761,HP M1212nf,3,2992.89
1167,8482,Brother L5652dn,2,19992.1
1168,5338,HP P2055dn,3,1500.24
1169,2241,Kyocera M2040dn,1,500
1170,3048,HP P2055dn,1,500.08
1171,7455,HP Pro M127fn,2,2008.3
1172,1376,Brother 8157dn,2,1000
1173,3269,HP 1015,1,501.65
1174,1633,HP 1015,1,501.65
1175,6225,Kyocera M2040dn,3,1500
1176,5000,Brother 8157dn,2,1000
1177,4443,Brother 8157dn,1,500
1178,6353,Kyocera M2040dn,3,1500
1179,5545,Brother 8952dw,1,1004.74
1180,8222,Kyocera M2040dn,3,1500
1181,5904,HP MFP M225dw,2,1988.04
1182,8613,HP P1606dn,3,750
1183,8529,Brother 7065dn,1,999.25
1184,8093,HP M1212nf,3,2992.89
1185,6219,HP 1015,1,501.65
1186,8458,Brother L5652dn,2,19992.1
1187,8622,HP 1015,2,1003.3
1188,8361,Brother 8952dw,1,1004.74
1189,7104,HP P2055dn,1,500.08
1190,639,Brother 7065dn,3,2997.75
1191,2074,Brother 7065dn,1,999.25
1192,8450,HP 400M425dn,2,2000
1193,4819,Brother L5652dn,2,19992.1
1194,7194,HP P2055dn,1,500.08
1195,984,Brother 7065dn,3,2997.75
1196,3468,Brother 8157dn,3,1500
1197,525,HP 400M425dn,3,3000
1198,2324,Kyocera M2040dn,1,500
1199,4971,Kyocera M2040dn,2,1000
1200,9912,Brother 8952dw,2,2009.48
1201,6156,HP Pro M201dw,2,500
1202,375,HP P1606dn,2,500
1203,9463,Brother 7065dn,3,2997.75
1204,5423,Kyocera M2040dn,2,1000
1205,5404,Brother 8157dn,3,1500
1206,5914,HP P2055dn,3,1500.24
1207,8112,HP 1015,1,501.65
1208,6400,Brother 8157dn,1,500
1209,6643,Brother 8157dn,2,1000
1210,7770,HP Pro M127fn,3,3012.45
1211,8613,HP P2055dn,1,500.08
1212,8283,HP 1015,1,501.65
1213,2474,HP P2055dn,2,1000.16
1214,4063,Brother 8157dn,2,1000
1215,3770,Brother 7065dn,1,999.25
1216,5439,HP 1015,1,501.65
1217,4049,HP 1015,2,1003.3
1218,4413,HP P2055dn,2,1000.16
1219,4697,HP P1606dn,2,500
1220,4874,HP M1212nf,1,997.63
1221,5489,Brother 7065dn,3,2997.75
1222,5482,HP 1015,1,501.65
1223,2615,Brother L5652dn,3,29988.149999999998
1224,953,Brother 8157dn,1,500
1225,6025,Brother L5652dn,2,19992.1
1226,4298,HP P2055dn,3,1500.24
1227,4586,Kyocera M2040dn,1,500
1228,1283,HP 1015,1,501.65
1229,9799,HP P2055dn,2,1000.16
1230,2815,Brother L5652dn,2,19992.1
1231,8414,Brother 8157dn,2,1000
1232,3733,Brother 7065dn,2,1998.5
1233,1619,HP M1212nf,1,997.63
1234,2246,HP P2055dn,1,500.08
1235,428,HP P2055dn,2,1000.16
1236,1360,Brother 7065dn,1,999.25
1237,1936,HP MFP M225dw,3,2982.06
1238,1118,Brother 8157dn,3,1500
1239,6357,Brother 8157dn,1,500
1240,9474,HP P1606dn,2,500
1241,1648,HP P2055dn,3,1500.24
1242,3267,Brother L5652dn,1,9996.05
1243,6040,Kyocera M2040dn,3,1500
1244,6758,Brother L5652dn,3,29988.149999999998
1245,3751,Brother 8952dw,3,3014.2200000000003
1246,6376,HP MFP M225dw,1,994.02
1247,3830,Brother 7065dn,1,999.25
1248,7750,HP M1212nf,1,997.63
1249,5624,Brother 7065dn,2,1998.5
1250,6039,Brother L5652dn,2,19992.1
1251,5411,HP 400M425dn,1,1000
1252,5054,Brother L5652dn,1,9996.05
1253,6943,Kyocera M2040dn,2,1000
1254,7191,HP 1015,1,501.65
1255,9631,Brother 8157dn,3,1500
1256,7882,HP MFP M225dw,2,1988.04
1257,2735,Brother 7065dn,3,2997.75
1258,2802,Brother 8157dn,3,1500
1259,7072,Brother 8157dn,1,500
1260,1229,Brother 8157dn,1,500
1261,6690,HP M1212nf,3,2992.89
1262,2710,Brother 8952dw,1,1004.74
1263,1627,Brother L5652dn,1,9996.05
1264,2528,HP P1606dn,2,500
1265,3995,Brother 8952dw,1,1004.74
1266,4671,HP MFP M225dw,3,2982.06
1267,5921,HP Pro M201dw,1,250
1268,1301,HP P1606dn,1,250
1269,1151,Brother 8157dn,1,500
1270,6700,HP M1212nf,1,997.63
1271,7412,Kyocera M2040dn,3,1500
1272,5558,Brother 8952dw,3,3014.2200000000003
1273,6518,HP 400M425dn,1,1000
1274,299,HP P2055dn,3,1500.24
1275,4049,HP 1015,3,1504.9499999999998
1276,4160,HP 1015,1,501.65
1277,7029,HP P2055dn,3,1500.24
1278,1896,Brother 8952dw,1,1004.74
1279,1662,HP Pro M201dw,1,250
1280,8036,HP 1015,2,1003.3
1281,8847,HP P1606dn,1,250
1282,1903,HP M1212nf,2,1995.26
1283,7167,HP P2055dn,3,1500.24
1284,4509,Brother L5652dn,1,9996.05
1285,571,HP M1212nf,3,2992.89
1286,547,Kyocera M2040dn,1,500
1287,1634,HP 1015,2,1003.3
1288,3656,Kyocera M2040dn,3,1500
1289,2198,Brother 8952dw,1,1004.74
1290,5923,Brother 8952dw,2,2009.48
1291,2745,Brother L5652dn,1,9996.05
1292,901,Brother 8952dw,1,1004.74
1293,4703,Brother 7065dn,2,1998.5
1294,430,Brother 8952dw,3,3014.2200000000003
1295,145,HP P2055dn,2,1000.16
1296,1962,HP Pro M127fn,2,2008.3
1297,9634,HP M1212nf,1,997.63
1298,4958,HP MFP M225dw,2,1988.04
1299,3969,HP P2055dn,1,500.08
1300,9749,HP Pro M127fn,3,3012.45
1301,9098,Brother 8157dn,3,1500
1302,9184,Kyocera M2040dn,1,500
1303,6103,Brother 7065dn,1,999.25
1304,4577,HP P2055dn,1,500.08
1305,1341,Kyocera M2040dn,2,1000
1306,9050,HP 1015,3,1504.9499999999998
1307,3094,Kyocera M2040dn,2,1000
1308,3034,Brother 7065dn,3,2997.75
1309,9102,Brother 8952dw,2,2009.48
1310,3659,HP Pro M127fn,1,1004.15
1311,1075,HP P2055dn,1,500.08
1312,5363,Brother 8157dn,2,1000
1313,4950,Brother L5652dn,3,29988.149999999998
1314,1495,Brother 8952dw,1,1004.74
1315,6693,Brother L5652dn,3,29988.149999999998
1316,5495,HP Pro M127fn,2,2008.3
1317,8781,HP 1015,1,501.65
1318,9273,HP M1212nf,2,1995.26
1319,2884,Brother 7065dn,2,1998.5
1320,1586,HP Pro M127fn,2,2008.3
1321,1378,Kyocera M2040dn,1,500
1322,6573,Brother 8157dn,2,1000
1323,5872,HP 400M425dn,2,2000
1324,5096,HP P1606dn,2,500
1325,5582,Brother L5652dn,1,9996.05
1326,1149,HP M1212nf,3,2992.89
1327,3289,Brother L5652dn,2,19992.1
1328,5183,Kyocera M2040dn,3,1500
1329,8569,HP P1606dn,1,250
1330,568,HP M1212nf,2,1995.26
1331,1183,Brother 7065dn,1,999.25
1332,4433,HP M1212nf,2,1995.26
1333,1384,Brother 7065dn,2,1998.5
1334,5363,HP M1212nf,1,997.63
1335,7853,Brother 7065dn,2,1998.5
1336,5145,HP Pro M201dw,2,500
1337,1817,HP P2055dn,3,1500.24
1338,5777,HP P2055dn,2,1000.16
1339,5137,HP Pro M201dw,3,750
1340,5293,HP 1015,3,1504.9499999999998
1341,3361,Brother 7065dn,2,1998.5
1342,6407,Brother 8952dw,3,3014.2200000000003
1343,7131,Brother L5652dn,1,9996.05
1344,1367,HP MFP M225dw,1,994.02
1345,5372,HP P2055dn,1,500.08
1346,8890,HP Pro M127fn,3,3012.45
1347,3677,HP P2055dn,1,500.08
1348,8725,HP M1212nf,3,2992.89
1349,8591,Brother L5652dn,1,9996.05
1350,9344,Brother 8157dn,2,1000
1351,8348,HP M1212nf,1,997.63
1352,9521,Kyocera M2040dn,2,1000
1353,5252,HP Pro M201dw,1,250
1354,2553,HP P1606dn,1,250
1355,6986,Brother 7065dn,1,999.25
1356,600,HP P2055dn,2,1000.16
1357,3739,Brother 8157dn,1,500
1358,6206,Brother 7065dn,3,2997.75
1359,5141,HP 400M425dn,2,2000
1360,8088,Brother L5652dn,1,9996.05
1361,8839,HP MFP M225dw,2,1988.04
1362,4564,HP P2055dn,2,1000.16
1363,9199,Brother 7065dn,1,999.25
1364,8495,Brother 7065dn,1,999.25
1365,7901,HP M1212nf,3,2992.89
1366,4665,Kyocera M2040dn,1,500
